horse_id,horse,sire,dam,damsire,sex,total_runs,wins,peak_official_rating,total_prize
5045985,Pascalia (IRE),Churchill (IRE),Paddy Again (IRE),Moss Vale,F,1,0,63.0,0.0
5045991,Melrose Duchess (GB),Zoffany (IRE),Melrose Abbey (IRE),Selkirk,F,1,0,,0.0
5047947,Iron Lion (GB),Roaring Lion (USA),Stream Song (GB),Mastercraftsman,C,1,0,,1014.4
5047948,Jehangeer (IRE),Kodiac (GB),Spasha (GB),Shamardal,C,1,1,,5130.0
5048037,The Camden Colt (IRE),Footstepsinthesand (GB),Venus De Medici (IRE),Duke Of Marmalade,G,2,0,,0.0
5048038,Crack The Kode (IRE),Kodi Bear (IRE),Speed Skater (GB),Olympic Glory,G,1,0,,0.0
5048039,Aspire To Glory (IRE),Cotai Glory (GB),Green Boulevard (GB),Champs Elysees,G,1,0,,0.0
5048041,Supersonic (GB),Bungle Inthejungle (GB),Daisy Lane (GB),Sayif,C,1,0,,0.0
5048063,Watch My Tracer (IRE),Dandy Man (IRE),Heavenly Angel (GB),Dark Angel,G,2,0,,0.0
5048077,Onigiri (GB),Expert Eye (GB),Dancing Warrior (GB),War Command,F,1,0,,0.0
5048079,Swiftly (GB),Tasleet (GB),New Falcon (IRE),New Approach,F,1,0,,0.0
5048081,Bigger Than Giga (IRE),Dandy Man (IRE),Royal Order (USA),Medaglia dOro,F,2,0,,1673.76
5048082,Consoling (IRE),Inns Of Court (IRE),Solace (USA),Langfuhr,F,2,0,,4056.0
5048093,Georges Rascal (IRE),Bungle Inthejungle (GB),Seafaring (IRE),Born To Sea,C,2,0,,862.24
5048112,Alfa Moonstone (GB),Havana Grey (GB),Blithe Spirit (GB),Byron,F,1,0,,564.26
5048127,We Never Stop (IRE),Cotai Glory (GB),Deliziosa (IRE),Iffraaj,C,3,0,,15210.0
5048132,Tees Warrior (IRE),Invincible Spirit (IRE),Late Rosebud (IRE),Jeremy,G,1,0,,0.0
5048137,Land Lover (GB),Land Force (IRE),Three Sugars (AUS),Starcraft,C,3,0,,7608.0
5048141,Perfect Spring (GB),Oasis Dream (GB),Dutch Treat (GB),Dutch Art,F,1,0,,836.88
5048224,Bhean Saibhre (IRE),Decorated Knight (GB),Island Odyssey (GB),Dansili,F,1,0,,0.0
5048229,Sea Singer (IRE),Sea The Moon (GER),Isobel Baillie (GB),Lomitas,C,1,1,,0.0
5050201,Trickytrickytricky (IRE),Fast Company (IRE),Village Fete (GB),Singspiel,G,1,0,,0.0
5051946,Owl Island (IRE),Dark Angel (IRE),Twinkleberry (IRE),Kodiac,G,3,0,89.0,0.0
5055489,Unbreak My Heart (GB),Showcasing (GB),Place In My Heart (GB),Compton Place,F,3,3,,16118.97
5055491,Cerulean Bay (IRE),New Bay (GB),Kathy Sun (IRE),Intikhab,C,1,1,,5400.0
5055492,Nighteyes (IRE),Night Of Thunder (IRE),Penny Pepper (IRE),Fast Company,F,1,0,,2408.25
5055556,Passionately (IRE),Night Of Thunder (IRE),Lexis Love (USA),Big Top Cat,F,1,0,,0.0
5055577,Thanksbutnothanks (IRE),Ten Sovereigns (IRE),Peshkova (IRE),Shamardal,F,1,0,,0.0
5055578,Rainyniteingeorgia (IRE),Starspangledbanner (AUS),Shalailah (IRE),Showcasing,F,1,0,,921.0
5055579,Nelson Rose (GB),Bungle Inthejungle (GB),Rose Crown (GB),New Approach,F,1,0,,0.0
5055580,Harappan (USA),Bayern (USA),My Bellamy (USA),Bellamy Road,C,1,0,,963.68
5055582,Billabong (GB),Oasis Dream (GB),Carding (USA),Street Cry,G,1,0,,0.0
5055591,Back Before Dark (GB),Territories (IRE),Out Of The Dark (IRE),Kyllachy,F,2,2,,8640.0
5055592,Grays Inn (IRE),Inns Of Court (IRE),Syamantaka (IRE),Clodovil,F,1,0,,3627.0
5055593,Hala Emaraaty (IRE),Kodiac (GB),Terrifically (IRE),Sir Prancealot,C,1,0,,0.0
5059533,Bondi Bay (IRE),Australia (GB),Alsaaden (GB),Acclamation,F,1,1,,4710.6
5059599,Knight Sleeper (GB),Golden Horn (GB),Handana (IRE),Desert Style,G,1,0,,0.0
5059610,Jailhouse Rock (GB),Coach House (IRE),Rock On Candy (GB),Excellent Art,G,1,0,,0.0
5059616,Pourquoi (GB),Pour Moi (IRE),St Marys (GB),Siyouni,F,1,0,,0.0
5061496,Latin (IRE),No Nay Never (USA),Hazakiyra (IRE),Camelot,C,1,0,,0.0
5061632,Zesty Lime (GB),Massaat (IRE),Madam Mojito (USA),Smart Strike,F,1,0,,0.0
5061635,Eternal Fortune (GB),Oasis Dream (GB),Clematis (USA),First Defence,G,3,0,,0.0
5061636,Politico (IRE),Blue Point (IRE),Servalan (IRE),No Nay Never,C,2,0,,0.0
5061637,Master Eli (GB),Eqtidaar (IRE),Tweety Pie (IRE),Rock Of Gibraltar,C,1,0,,0.0
5061638,Project Geofin (GB),Calyx (GB),Bond Artist (IRE),Excellent Art,G,2,0,,1014.4
5063625,Flora Of Bermuda (IRE),Dark Angel (IRE),Dubai Power (GB),Cadeaux Genereux,F,1,0,,1552.5
5063626,Graceful Thunder (GB),Havana Grey (GB),Glace (IRE),Verglas,F,1,0,,0.0
5063630,Woodleigh (IRE),Inns Of Court (IRE),Naqrah (IRE),Haatef,G,1,0,,1014.4
5063632,Quiet Affair (GB),Equiano (FR),Freckles (GB),Arakan,F,2,0,,0.0
5063650,No Nay Mets (IRE),No Nay Never (USA),Etoile (USA),War Front,C,1,0,,0.0
5063666,Crimson Advocate (USA),Nyquist (USA),Citizen Advocate (USA),Proud Citizen,F,1,1,,65216.5
5063754,Seven Eleven (GB),Ten Sovereigns (IRE),True Verdict (IRE),Danehill Dancer,F,1,0,,0.0
5063769,Valkyrie Gray (IRE),Caravaggio (USA),Flaming Sea (IRE),Sea The Stars,F,1,0,,0.0
5063782,Mon Na Slieve (IRE),Exceed And Excel (AUS),Victory Wave (USA),Distorted Humor,C,1,0,,0.0
5065424,Balsam (FR),Wootton Bassett (GB),Bea Remembered (GB),Doyen,F,1,0,,0.0
5065578,Tokyo Dreamer (GB),Advertise (GB),Baliyka (IRE),Cape Cross,F,2,0,,1673.76
5065581,Magnificentforce (GB),Charm Spirit (IRE),Black Agnes (IRE),Holy Roman Emperor,C,2,0,,0.0
5065590,Cienfuegos (IRE),Ulysses (IRE),Celestial Lagoon (JPN),Sunday Silence,F,2,0,,0.0
5065601,Ticktyboo (GB),Showcasing (GB),Red Impact (GB),Paco Boy,C,2,0,,0.0
5069201,Desert Raider (GB),Advertise (GB),Sahara Sky (IRE),Danehill,C,1,0,,0.0
5069204,Muqtahem (IRE),Soldiers Call (GB),Smooth Sailing (GB),Bated Breath,C,1,0,,0.0
5069207,Theatre Honours (GB),Kingman (GB),Sperry (IRE),Shamardal,G,1,1,,4104.0
5069210,Etihad Rail (IRE),Fast Company (IRE),Designation (IRE),Acclamation,C,2,0,,836.88
5069212,Soowaih (IRE),Gleneagles (IRE),Anaamil (IRE),Darshaan,C,2,0,,0.0
5069213,Irrelevant (IRE),Ribchester (IRE),Gamrah (IRE),Exceed And Excel,C,1,0,,0.0
5069216,Queens Reign (GB),Siyouni (FR),Vivianite (IRE),Teofilo,F,1,1,,4320.0
5069218,El Bodon (IRE),Churchill (IRE),Flawless Jewel (FR),Kheleyf,C,1,1,,3564.0
5069220,New York Bay (IRE),New Bay (GB),Seminova (GB),Cape Cross,G,1,0,,0.0
5071348,Akkadian Emperor (IRE),Churchill (IRE),Summerseat Flyer (IRE),Excelebration,C,1,0,,0.0
5071356,Mariner (IRE),Kingman (GB),Kissed (IRE),Galileo,C,1,0,,0.0
5071367,Silver Salver (IRE),Dark Angel (IRE),By Request (GB),Giants Causeway,F,1,0,,0.0
5073234,Up The Manor (GB),Soldiers Call (GB),Quick Recovery (GB),Lethal Force,C,1,0,,5360.0
5073235,Eco Power Boy (IRE),Zoffany (IRE),Gravity Queen (IRE),Holy Roman Emperor,G,3,0,,5373.0
5073240,Royal Mila (GB),Nathaniel (IRE),Russian Finale (GB),Dansili,F,2,2,,8640.0
5073242,Makuri (IRE),Magna Grecia (IRE),What A Picture (FR),Peintre Celebre,F,1,0,,0.0
5073244,Amayretto (GB),Mayson (GB),Tawaasul (GB),Haafhd,F,2,0,,0.0
5073245,Come On Irene (IRE),Zoffany (IRE),Accipiter (GB),Showcasing,F,1,0,,0.0
5073255,Asadna (IRE),Mehmas (IRE),Looks Great (GB),New Approach,C,2,0,,0.0
5073314,Clonmacash (GB),Charming Thought (GB),Orientate (GB),Equiano,C,1,0,,0.0
5073317,Navassa Island (IRE),Territories (IRE),Roger Sez (IRE),Red Clubs,F,1,0,,0.0
5073318,Alluring (IRE),Zoffany (IRE),Enraptured (IRE),Oasis Dream,F,1,0,,0.0
5073321,Rival Queen (IRE),Showcasing (GB),Affectionately (GB),Galileo,F,1,0,,0.0
5073322,Velvet And Vine (IRE),New Bay (GB),Velvetina (IRE),Barathea,F,1,0,,0.0
5073354,Malc (GB),Calyx (GB),Bereka (GB),Firebreak,C,1,0,,23650.0
5073362,Vikinvalleycracker (GB),Viking Raider (GB),Ceiriog Valley (GB),In The Wings,G,1,0,,0.0
5073364,Persian Phoenix (IRE),Phoenix Of Spain (IRE),Middle Persia (GB),Dalakhani,F,2,2,,7128.0
5073368,Belle Storm (IRE),Storm The Stars (USA),Blhadawa (IRE),Iffraaj,F,2,0,,1673.76
5073371,Marton Heads (GB),Outstrip (GB),Space Capsule (GB),Selkirk,C,2,0,,0.0
5073374,Edergoles Gift (IRE),Reliable Man (GB),Irishstone (IRE),Danehill Dancer,F,2,0,,0.0
5073376,Kiss And Run (GB),Twilight Son (GB),Desert Kiss (GB),Cape Cross,F,2,0,,0.0
5075520,Boston Bongo (IRE),Shantou (USA),Margarita (GER),Lomitas,G,1,0,,0.0
5075523,Miss McHenry (IRE),Starspangledbanner (AUS),La Divina (IRE),Sadlers Wells,F,1,0,,0.0
5079029,Trustyourinstinct (IRE),Churchill (IRE),Gussy Goose (IRE),Danehill Dancer,C,1,1,,0.0
5079035,Show Of Hands (GB),Showcasing (GB),Yali (IRE),Orpen,F,2,0,,0.0
5079036,Ishani (GB),Ardad (IRE),Ishiamber (GB),Ishiguru,F,2,0,,1927.36
5079043,Mantra (IRE),Tamayuz (GB),Sharqeyya (IRE),Oasis Dream,F,2,0,,0.0
5079050,Thunder Blue (GB),Blue Point (IRE),Kodyanna (IRE),Kodiac,C,1,0,,2959.0
5079054,Pressures On (FR),Land Force (IRE),Olvia (IRE),Giants Causeway,C,2,0,,3346.2
5079056,Im So Dizzy (IRE),Camelot (GB),Whirlygig (GB),Mukhadram,F,1,0,,1104.3
5079058,Toca Madera (IRE),Bated Breath (GB),Hala Hala (IRE),Invincible Spirit,G,1,0,,0.0
5079217,Al Asifah (GB),Frankel (GB),Aneen (IRE),Lawman,F,1,0,,3184.31
5079222,Count Palatine (IRE),Profitable (IRE),Sovana (IRE),Desert King,G,1,0,,0.0
5079228,Majestic One (GB),Teofilo (IRE),Empress Consort (GB),Dubawi,C,2,2,,7344.0
5079232,Mayo Neighs (IRE),Dandy Man (IRE),Tropical Mist (IRE),Marju,G,1,0,,0.0
5082933,Trevor (GB),Footstepsinthesand (GB),Sassy Dresser (GB),Kingman,G,1,0,,836.88
5082936,Vaha (GB),Time Test (GB),Tebees Oasis (GB),Oasis Dream,G,1,0,,1673.1
5082946,Tiora (GB),Time Test (GB),Eleusis (GB),Elnadim,F,3,0,,2662.8
5082949,Sarakana (IRE),Harzand (IRE),Gliding (IRE),Maxios,F,1,0,,0.0
5082951,Elegant Elloise (IRE),U S Navy Flag (USA),Karasiyra (IRE),Alhaarth,F,2,0,,0.0
5082953,Chic Colombine (FR),Seahenge (USA),Little Hippo (GB),Halling,F,3,0,,5323.5
5082961,Theres No Limit (IRE),No Nay Never (USA),Mixfeeling (IRE),Red Ransom,C,3,0,,1332.0
5085201,Lowick (USA),The Factor (USA),Chime Hope (USA),Street Cry,F,1,0,,0.0
5085206,Rogue Princess (FR),Cracksman (GB),Beautiful Heroine (IRE),High Chaparral,F,2,0,,0.0
5085220,Mbappe (GB),Blue Point (IRE),Rive Gauche (GB),Fastnet Rock,C,1,0,,0.0
5085221,Reveiller (IRE),Soldiers Call (GB),Elshabakiya (IRE),Diktat,C,1,0,,0.0
5085225,Matnookh (IRE),Sea The Stars (IRE),Chantrea (IRE),Dansili,C,1,0,,0.0
5087213,Gunzburg (IRE),Sioux Nation (USA),Minnelli (GB),Showcasing,F,1,1,,0.0
5087216,Matrika (IRE),No Nay Never (USA),Muravka (IRE),High Chaparral,F,1,0,,21500.0
5089268,Peaceful Protest (GB),Showcasing (GB),Lunearia (IRE),Galileo,G,1,0,,0.0
5089269,Ganesha (GB),Showcasing (GB),My Lea (IRE),Dandy Man,C,1,0,,0.0
5089271,Big Evs (IRE),Blue Point (IRE),Hana Lina (GB),Oasis Dream,C,1,1,,56710.0
5089274,Seahorse Syd (IRE),Kodiac (GB),Dance Club (IRE),Fasliyev,C,1,0,,0.0
5089276,Mr Irrelevant (IRE),Invincible Army (IRE),Midsomer (IRE),So You Think,G,1,0,,1104.3
5089286,Crows Nest (IRE),U S Navy Flag (USA),Argentina (IRE),Sadlers Wells,G,3,3,,12312.0
5089290,Ten Card Brag (IRE),The Last Lion (IRE),Quiania (IRE),Dansili,C,2,2,,7128.0
5089291,Rockstar Icon (IRE),Sixties Icon (GB),Shadows Ofthenight (IRE),Fastnet Rock,C,1,0,,7251.0
5089294,Fast Responder (GB),Ten Sovereigns (IRE),Ballyalla (GB),Mind Games,C,1,0,,10760.0
5089376,Emperors Son (IRE),Kodiac (GB),Flat White (IRE),Elusive Quality,C,2,0,,0.0
5089381,Gushing Gold (IRE),Blue Point (IRE),Mehronissa (GB),Iffraaj,F,1,0,,0.0
5089382,Commander Of Life (IRE),Invincible Spirit (IRE),Accommodate (IRE),Acclamation,C,1,0,,1673.1
5089384,Never So Brave (IRE),No Nay Never (USA),Chica Whopa (IRE),Oasis Dream,C,1,0,,2028.0
5089387,Sheila Jane (IRE),Australia (GB),Janes Memory (IRE),Captain Rio,F,2,0,,0.0
5089393,Harswell Star (GB),Zoustar (AUS),Dark Reckoning (GB),Equiano,F,1,0,,0.0
5092888,Gallo Dell Cielo (IRE),Finsceal Fior (IRE),Art Scene (IRE),Excellent Art,G,1,0,,0.0
5092889,Just Another Eagle (IRE),Free Eagle (IRE),Not Just Any Girl (IRE),Dylan Thomas,F,1,0,,0.0
5092891,Saffronandblue (IRE),Fast Company (IRE),Red Riddle (IRE),Verglas,G,1,0,,0.0
5092894,Jimmy T (IRE),Footstepsinthesand (GB),Echo Charlie (GER),Tertullian,G,1,0,,0.0
5092916,Air Commander (IRE),Kingman (GB),Azafata (SPA),Motivator,C,1,0,,0.0
5093049,Mambo Sunset (IRE),Sea The Stars (IRE),Mambo Light (USA),Kingmambo,F,1,0,,1926.6
5093051,Malibu Sunrise (GB),Twilight Son (GB),Midnight Malibu (IRE),Poets Voice,F,2,0,,0.0
5093054,Catton Lady (GB),Time Test (GB),Soodad (GB),Kings Best,F,1,0,,552.6
5093056,Loubiere (IRE),Cotai Glory (GB),Roseau City (GB),Cityscape,F,1,0,,0.0
5093061,Carlas Way (IRE),Starspangledbanner (AUS),Sulaalaat (GB),New Approach,F,1,0,,0.0
5093063,Pretty Crystal (IRE),Dubawi (IRE),Pretty Baby (IRE),Orpen,F,1,0,,2690.0
5093064,Art De Vivre (GB),Golden Horn (GB),Sinnamary (IRE),Galileo,F,1,0,,3684.0
5093065,Desejada (GB),Ulysses (IRE),Rivara (GB),Red Ransom,F,1,0,,0.0
5093067,Travolta (GB),Lope De Vega (IRE),Hertford Dancer (GB),Foxwedge,C,1,0,,1014.4
5093070,Sayedaty Sadaty (IRE),Anodin (IRE),Bell Su River (GB),Galileo,C,1,0,,0.0
5093071,Silver Spirit (IRE),Inns Of Court (IRE),Saphira Silver (IRE),Verglas,G,3,0,,1331.4
5093075,Oddyssey (GB),Ulysses (IRE),Last Echo (IRE),Whipper,C,1,0,,2690.0
5093076,Etretat (GB),Wootton Bassett (GB),Normandie (GER),Redoutes Choice,C,2,0,,0.0
5096515,Lady Pink Rose (GB),Showcasing (GB),Lady Estella (IRE),Equiano,F,1,0,,0.0
5096521,Canaria Queen (GB),Pastoral Pursuits (GB),Gran Canaria Queen (GB),Compton Place,F,2,0,,2028.8
5096522,Full Gambit (IRE),Churchill (IRE),Island Drive (IRE),Kodiac,F,1,0,,0.0
5096525,Hondo (IRE),Gregorian (IRE),Queens Novel (GB),Kings Best,G,2,0,,1014.4
5098083,Pearls And Rubies (USA),No Nay Never (USA),Diamondsandrubies (IRE),Fastnet Rock,F,1,0,,21500.0
5098091,Fillide Melandroni (IRE),Caravaggio (USA),Midnight Oasis (GB),Oasis Dream,F,2,0,,0.0
5098093,College Wizard (GB),Brazen Beau (AUS),Mystical Witch (GB),Kyllachy,G,2,0,,0.0
5099948,Alghalib (IRE),No Nay Never (USA),Hergame (GB),Motivator,C,1,0,,0.0
5099994,Parish Record (IRE),Parish Hall (IRE),Ploughland (IRE),Vocalised,F,1,0,,0.0
5100007,Harry The Rogue (IRE),The Gurkha (IRE),Madeira Moon (IRE),Invincible Spirit,G,1,0,,0.0
5101968,Barg (IRE),Soldiers Call (GB),Forever More (IRE),Galileo,C,1,1,,4710.6
5101969,Angel From Above (IRE),Galileo Gold (GB),Cartoon (GB),Danehill Dancer,F,2,2,,8640.0
5101970,Swiss Star (GB),Dark Angel (IRE),Swiss Dream (GB),Oasis Dream,F,1,0,,1926.6
5101971,Bugle Beads (GB),Pivotal (GB),Glitter Girl (GB),Invincible Spirit,F,2,0,,0.0
5101972,Gamraan (GB),Masar (IRE),Quick March (GB),Lawman,C,2,0,,1724.48
5101979,Labalaba (FR),Sioux Nation (USA),Intelectuelle (IRE),Intello,C,2,0,,5070.0
5101980,Magnificent Match (FR),Goken (FR),Brillante Etoile (FR),American Post,C,1,0,,0.0
5101982,Game Breaker (IRE),Soldiers Call (GB),Spanish Fly (IRE),Iffraaj,F,2,0,,3295.5
5101983,Cloud Cover (IRE),Night Of Thunder (IRE),Hokkaido (GB),Street Cry,F,2,0,,0.0
5102048,Harriet Eagle (IRE),Free Eagle (IRE),Harriet Tubman (USA),Medaglia dOro,F,1,0,,0.0
5102050,Highland Sam (IRE),Highland Reel (IRE),Samya (GB),Invincible Spirit,G,1,0,,0.0
5102052,Alalcance (GB),Mastercraftsman (IRE),Albamara (GB),Galileo,F,1,0,,0.0
5102053,Pretty Company (IRE),Fast Company (IRE),Pretty Bonnie (GB),Kyllachy,F,1,0,,0.0
5102054,Starlust (GB),Zoustar (AUS),Beyond Desire (GB),Invincible Spirit,C,1,1,,3725.46
5102055,Eagle Landed (GB),Charm Spirit (IRE),Verba (FR),Anabaa,G,2,0,,0.0
5102056,Arran Bay (GB),Cable Bay (IRE),Tan Tan (GB),Kings Best,C,1,0,,0.0
5102061,Justahunch (GB),Washington DC (IRE),Spirit Glance (GB),Invincible Spirit,C,2,0,,862.24
5102062,Rusheen Boy (GB),Coach House (IRE),Displaying Amber (GB),Showcasing,C,2,0,,0.0
5102064,Ocean Sound (IRE),Showcasing (GB),Damdam Freeze (FR),Indian Rocket,G,1,0,,0.0
5102065,Ebts Guard (GB),Cable Bay (IRE),Whims Of Desire (GB),Nathaniel,C,3,0,,0.0
5102076,Rocket Money (GB),Profitable (IRE),Big Sky (GB),Fastnet Rock,F,2,0,,824.2
5104249,Content (IRE),Galileo (IRE),Meccas Angel (IRE),Dark Angel,F,1,0,,0.0
5104251,Al Khawaneej River (FR),Dariyan (FR),Zahrat Narjis (GB),Exceed And Excel,C,2,0,,612.0
5104255,Hot Fuss (IRE),Calyx (GB),Natural Bloom (IRE),Galileo,C,1,0,,1350.0
5104259,Betties Bay (GB),Cable Bay (IRE),First Experience (GB),Tamayuz,F,1,0,,0.0
5104266,Ancient Wisdom (FR),Dubawi (IRE),Golden Valentine (FR),Dalakhani,C,1,1,,4320.0
5104268,Soveraine (IRE),Ten Sovereigns (IRE),Big Boned (USA),Street Sense,F,2,0,,0.0
5104272,Rollz Royz (GB),Ribchester (IRE),Greek Goddess (IRE),Galileo,G,2,0,,0.0
5104275,Battista (IRE),New Bay (GB),Vuela (GB),Duke Of Marmalade,C,1,0,,1268.0
5104278,Flemish (IRE),Awtaad (IRE),Flanders (IRE),Common Grounds,F,1,0,,0.0
5104283,Beautiful Diamond (GB),Twilight Son (GB),Babylon Lane (GB),Lethal Force,F,1,0,,12374.0
5104286,Ziggys Queen (IRE),Invincible Spirit (IRE),Iron Lady (IRE),Exceed And Excel,F,1,0,,2210.4
5106059,Secret Command (IRE),Kodiac (GB),Beat The Stars (IRE),Verglas,C,2,0,,0.0
5106062,Spiced Rum (GB),Seahenge (USA),Thuit (IRE),Duke Of Marmalade,F,1,0,,0.0
5106066,Tenyatta (IRE),Eqtidaar (IRE),Alice Girl (IRE),Oratorio,F,4,0,,0.0
5109646,Weston Court (IRE),National Defense (GB),Mollies Girl (IRE),Elusive Pimpernel,G,3,0,,0.0
5109650,Princess Chizara (IRE),Cotai Glory (GB),Mawde (IRE),Sir Prancealot,F,1,0,,0.0
5109658,Unleash Hell (IRE),Postponed (IRE),Serabrina (IRE),Iffraaj,C,3,0,,0.0
5109659,Dallas Star (FR),Cloth Of Stars (IRE),Agathe Rare (IRE),Sadlers Wells,C,1,0,,0.0
5109660,Miggy Magic (IRE),Dark Angel (IRE),Royal Majestic (GB),Tobougg,C,1,0,,0.0
5111614,Hispanolita (IRE),Equiano (FR),Heho (GB),Dansili,F,1,0,,0.0
5111617,Eagles Reign (IRE),Gleneagles (IRE),Nacre (JPN),Deep Impact,G,1,0,,0.0
5111618,Lough Alina (IRE),Dylan Thomas (IRE),Lough Lass (IRE),Kayf Tara,M,1,0,,0.0
5111619,Acquest (IRE),Fastnet Rock (AUS),Seal Of Approval (USA),Vindication,C,1,0,,0.0
5113797,Nariko (IRE),Night Of Thunder (IRE),Guana (IRE),Dark Angel,F,1,0,,951.0
5113801,Boniato (IRE),Camacho (GB),Tartiflette (GB),Dr Fong,F,1,0,,507.2
5113807,Violets Star (GB),Ardad (IRE),Poppy Seed (GB),Bold Edge,F,2,0,,4056.0
5113819,Carolina Reaper (GB),Too Darn Hot (GB),Dark Promise (GB),Shamardal,F,1,0,,0.0
5113871,GDay Mate (GB),Havana Grey (GB),Scarlet Ribbons (GB),Zoffany,C,1,0,,0.0
5113876,Night Glow (USA),Karakontie (JPN),Light Blow (USA),Kingmambo,F,1,0,,0.0
5116058,Lunar Shine (IRE),Kodiac (GB),African Moonlight (UAE),Halling,F,2,2,,7020.0
5116062,Sea Theme (IRE),Sea The Stars (IRE),Mayhem (IRE),Whipper,F,2,0,,2155.6
5116166,Ben Y Bryn (IRE),Acclamation (GB),Mickleberry (IRE),Desert Style,C,1,0,,507.2
5116167,Silent Move (GB),Ardad (IRE),Feliciana (GB),Lope De Vega,C,3,0,,0.0
5116168,Indivar (IRE),Blue Point (IRE),Bitter Lake (USA),Halling,C,1,0,,0.0
5116180,Poet Master (IRE),Lope De Vega (IRE),Madeline (IRE),Kodiac,G,1,1,,3780.0
5116185,Forever Eighteen (IRE),Mehmas (IRE),Three Choirs (IRE),Rock Of Gibraltar,C,1,0,,0.0
5118301,Snellen (IRE),Expert Eye (GB),Illumined (IRE),Sea The Moon,F,1,1,,56710.0
5118304,Victors Choice (IRE),The Last Lion (IRE),Northern Jewel (IRE),Nayef,F,1,0,,0.0
5118306,Jessi (IRE),Finsceal Fior (IRE),Jessamine (IRE),Mastercraftsman,F,1,0,,0.0
5118309,Band Of Joy (GB),Land Force (IRE),Angels Wings (IRE),Dark Angel,F,2,0,,3447.6
5118313,Ya Hafhd (IRE),Sea The Stars (IRE),Daymooma (GB),Pivotal,F,1,0,,634.0
5118323,Elegant Madame (IRE),Inns Of Court (IRE),Koharu (GB),Ishiguru,F,2,2,,7128.0
5118326,Likeashadow (IRE),James Garfield (IRE),Rhigolter Rose (IRE),Leroidesanimaux,G,1,0,,0.0
5120111,Indicate (IRE),Blue Point (IRE),Halima Hatun (USA),Algorithms,C,3,0,,0.0
5120117,Embody (IRE),Acclamation (GB),Exemplify (GB),Dansili,F,2,0,,0.0
5120120,New Kings Road (IRE),Sioux Nation (USA),Thistlestar (USA),Lion Heart,C,1,0,,0.0
5123463,Fandom (GB),Showcasing (GB),Brogan (GB),Pivotal,C,2,0,,0.0
5123466,Bundchen (USA),Gun Runner (USA),No More Parties (USA),Speightstown,F,1,0,,0.0
5123479,Darroch (GB),Time Test (GB),Limelite (IRE),Dark Angel,C,2,0,,2536.0
5123487,Blue Force (IRE),Blue Point (IRE),Miss Fay (IRE),Sayif,C,1,0,,0.0
5123492,South Parade (IRE),Invincible Army (IRE),Rural Celebration (GB),Pastoral Pursuits,F,2,0,,0.0
5125876,Lady Wingalong (IRE),Mastercraftsman (IRE),Hawk Eyed Lady (IRE),Hawk Wing,F,2,0,,0.0
5125881,Rich Horse (IRE),Acclamation (GB),Cravin Raven (USA),Ravens Pass,C,1,1,,0.0
5125890,Kenyan Warrior (IRE),Saxon Warrior (JPN),Jealous Beauty (IRE),Lawman,C,3,0,,675.0
5125893,Tees Comet (GB),Zoustar (AUS),Dubara (GB),Dubawi,F,3,0,,0.0
5125895,Chriss Mate (GB),Washington DC (IRE),Seaperle (GB),Firebreak,C,3,0,,0.0
5125896,The Good Biscuit (GB),Sixties Icon (GB),Rebecca Romero (GB),Exceed And Excel,C,2,0,,0.0
5125897,Royal Hussar (IRE),Land Force (IRE),Tsaritsa (IRE),Shirocco,G,3,0,,0.0
5125898,Pour La Vie (GB),Time Test (GB),Rockme Cockney (GB),Cockney Rebel,F,3,0,,0.0
5125899,Timetobenice (GB),Time Test (GB),Station House (IRE),Galileo,C,3,0,,0.0
5127942,Tees Touch (GB),Massaat (IRE),Heartstone (IRE),Fastnet Rock,G,2,0,,3447.6
5127944,City House (IRE),Night Of Thunder (IRE),Impala (GB),Oasis Dream,C,2,0,,862.24
5127945,Alyanaabi (IRE),Too Darn Hot (GB),Alyamaama (USA),Kittens Joy,C,2,2,,10800.0
5127947,Sahara Kitten (USA),Kittens Joy (USA),Sea Of Snow (USA),Distorted Humor,C,2,0,,1228.0
5127969,Familiar (IRE),Holy Roman Emperor (IRE),My Twinkle (IRE),Sea The Stars,C,1,0,,0.0
5127970,States Evidence (GB),Expert Eye (GB),Palmette (GB),Oasis Dream,C,1,0,,0.0
5127972,The Man Above (IRE),Coulsty (IRE),Marines Girl (IRE),Tagula,G,1,0,,0.0
5127973,Maxux (IRE),Frankel (GB),Chrysanthemum (IRE),Danehill Dancer,F,1,1,,0.0
5127974,Opal Storm (GB),Hot Streak (IRE),Dark Opal (IRE),Camacho,F,2,0,,0.0
5127976,Misemerald (IRE),Zoffany (IRE),Rocaverde (IRE),Rock Of Gibraltar,F,2,0,,2028.8
5127977,Good Morning Alex (GB),Land Force (IRE),Secret Charge (GB),Recharge,C,2,0,,0.0
5127978,Carnaby Princess (GB),National Defense (GB),Quite Sharp (GB),New Approach,F,1,0,,275.4
5127979,Coin Power (FR),Donjuan Triumphant (IRE),Whitefountainfairy (IRE),Casamento,C,2,0,,0.0
5127981,Entrecasteaux (IRE),Gregorian (IRE),Leigh On Sea (IRE),Born To Sea,C,2,0,,0.0
5127982,Sky High Girl (GB),Muhaarar (GB),Forevers Girl (GB),Monsieur Bond,F,2,0,,1014.4
5127993,Lexington Belle (IRE),Belardo (IRE),Albemarle (GB),Kings Best,F,2,0,,0.0
5127994,Ventura Empress (IRE),Highland Reel (IRE),Clifftop Dancer (IRE),Canford Cliffs,F,2,0,,836.88
